Time,Stream9Valve,Stream10Valve,Stream11Valve,ReactorcCoolingWaterValve,CondenserCoolingWaterValve,Stream1,Stream2,Stream3,Stream4,Stream8,Stream6,ReactorPressure,ReactorLevel,ReactorTemperature,Stream9,SeparatorTemperature,SeparatorLevel,SeparatorPressure,Stream10,StripperLevel,StripperPressure,Stream11,StripperTemperature,SteamFlow,CompressorWork,ReactorCoolingWaterOutletTemperature,CondenserCoolingWaterOutletTemperature,Stream6A,Stream6B,Stream6C,Stream6D,Stream6E,Stream6F,Stream9A,Stream9B,Stream9C,Stream9D,Stream9E,Stream9F,Stream9G,Stream9H,Stream11D,Stream11E,Stream11F,Stream11G,Stream11H,fault_type
0.1,48.1323255790723,37.2841766511337,48.2608404684354,41.0795342277619,16.1282976402617,0.250797937744285,3691.30172458718,4522.31457326701,9.34296398349908,26.5917089858196,42.2116005531666,2705.26319783215,75.3765448835201,120.38925817702,0.343249052870138,80.1559658000504,49.7411056928502,2633.8918837222,24.5782080134964,48.0931807617275,3102.47890618314,22.5465173267346,65.734544565455,229.939931473163,341.598815107377,94.596380699145,77.5829955145744,32.1876133826046,8.89327240102696,26.3832900314723,6.88201175688721,18.7763053162005,1.65672730057199,32.9575355630053,13.8229450099465,23.9781414735396,1.25654245249595,18.579275712298,2.26334207751314,4.84364138961619,2.29857632158531,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.11,39.1407850367806,37.0683489639261,47.3410938674294,41.083091004293,14.0853326459689,0.250922225444938,3650.11178747246,4533.62618587305,9.39590932317879,27.0939792422228,42.3505942297917,2705.60460632069,74.7092024463801,120.388699631052,0.34092631124689,80.1729314328957,50.7300699432232,2633.63818792305,25.238665475731,47.8732960250106,3102.37295491188,22.4370180159907,65.7289350502195,230.633100401885,341.240168432807,94.6123762903751,77.4191837907807,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.12,33.9181126661864,41.9832332076564,46.2762282613959,41.0768239898358,16.5826221928574,0.250296193569328,3648.58889356682,4487.26703784754,9.33615690656808,26.9840996985015,42.2557390655016,2705.75289381114,75.0261821693391,120.393142979885,0.329118000123198,80.1806213540228,49.9651372375805,2634.1077171097,25.9153618301624,48.0494311126482,3102.44353948855,23.5014537446997,65.716410241304,229.687233316675,341.592868179088,94.6208339176692,77.353250827319,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.13,39.3558376391725,40.2220486186143,48.3961007795408,41.1111745161253,6.23294938930286,0.251448281734611,3658.76590696404,4504.03135440638,9.26170116850045,26.9788022589723,42.5512221439854,2705.28761577215,74.2129242432274,120.399833092515,0.374457945316103,80.1304240474308,49.4208959553962,2634.14920817808,23.9680435009921,49.429629174289,3102.35187096436,22.9048904469531,65.7356513354576,230.759484803372,341.430588559368,94.5884712828942,77.0735769384442,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.14,39.6415255870847,34.8332436857242,44.5819426747202,41.1034706179201,18.2477808276362,0.25101549822631,3628.77329984734,4516.70319125941,9.41828705259469,27.406962033237,42.2334212219184,2705.75718561974,75.4882214650947,120.399113788911,0.288760133523329,80.122175940525,49.6539071488415,2633.87690709656,26.4573482445756,49.5742241532204,3102.22083337943,22.5632399710886,65.7229313555015,230.41558771368,341.562337797248,94.5915924852738,77.2069449202588,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.15,41.6661765424919,38.8114901780171,46.7050534953055,41.137932488062,11.9553632390731,0.248070731990959,3673.09228483269,4514.75633762171,9.38955208250191,26.8085651154627,42.2909623557713,2705.03264849575,75.1143431574773,120.406290843583,0.339640370047979,80.0951015190088,49.1629326844259,2633.75228780085,25.6705250986313,50.4738421788416,3102.25252976123,23.2825036295384,65.7362858071484,229.369459836425,341.325363810841,94.6159995353551,77.4557670125026,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.16,35.9107537045926,36.9185421984356,42.6410611828205,41.0906225488068,13.6135357206738,0.249467595546867,3675.93702283928,4513.92226550868,9.34140860029366,27.0456831268584,42.2311309233263,2705.05767730526,75.313207857454,120.408889167326,0.369249239630447,80.1491498453203,49.5494845606229,2633.90290916493,25.4455252616754,48.4335581329627,3102.48237233379,23.5581579568965,65.7525873096536,228.901131715293,341.825482819921,94.6184340788982,77.4434382759079,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.17,40.9067678723382,35.6961266279995,47.5072253318552,41.1163098841403,19.7255705209477,0.253790146892692,3660.09581914971,4493.31436488917,9.31594621130135,26.7116506078112,42.5924345376814,2705.9148644342,75.3283792150413,120.406658193539,0.354038747914409,80.1661743911784,49.2575835715964,2633.68554704036,24.1465856306282,49.8026315112453,3103.38557745543,23.4268691839131,65.7401514157155,228.406455116132,341.760485811157,94.6036096095388,77.1461926088589,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.18,34.3511965271763,39.3730414179795,46.0021756650842,41.1058400024001,17.5752864939809,0.251013169353629,3675.34154668877,4528.21170375636,9.37362748571542,26.8844282354995,42.3314286658964,2704.74210614913,74.6801507749015,120.416184997758,0.32692144709582,80.1195201070114,52.8201211242097,2633.8388203587,23.0593757925201,49.265122973031,3101.8857949872,23.2766942856794,65.7578346810731,231.920668073217,341.179285581487,94.5968764857342,77.0220233670419,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.19,40.8069681455801,37.2979212039975,45.8677214043729,41.1207985301995,7.85044671757549,0.25041978174987,3655.61755148003,4498.5354456692,9.36444713064339,26.9905959599379,42.1899075878811,2704.85700178545,74.4016383271342,120.435237286164,0.350607106994428,80.0855822032896,49.6914382200364,2633.40565164146,25.853256514187,49.8615193492199,3101.84787698678,23.4099610329166,65.7364007843362,229.423486518119,341.219807083213,94.5826700423161,77.2282729829176,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.2,43.1990565916603,39.5602645077788,46.8553816708736,41.1255361685961,19.2549011654689,0.250971877926017,3632.34543577263,4500.26017520716,9.28005901762154,27.0165673890534,42.0547342084079,2705.80721416361,75.4419346199529,120.388275856872,0.379014661995701,80.1666682858618,49.7028698716713,2633.94090537308,25.8073919425349,48.9649691029062,3102.19036463343,22.5446607791292,65.7564537355324,228.994063976278,341.622536830109,94.5963710244042,77.497281382987,31.9503548067479,8.91691054516244,25.9368232055698,7.01926426946141,18.9482440708187,1.63498128278811,32.8501519318355,13.9415491842029,24.0699281933982,1.26886048249568,18.3265087231265,2.24911289684931,4.88130157858914,2.32380167035593,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.21,41.4623093204637,38.5646104021003,47.6017113451668,41.1388728477559,9.14128955533094,0.248879586666252,3648.6549145324,4515.66615054896,9.37763363310006,26.7751220815675,42.7058647030836,2704.95574728175,74.8312436095538,120.418639227289,0.354808224527994,80.1585707028066,49.4997547124927,2633.90368757584,25.4732813173684,50.2492055656119,3102.34485702201,23.628903604149,65.7589547321051,231.313840274388,341.606036838855,94.6056434817801,77.2101571808332,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.22,44.4436712582993,37.8940392572192,46.116189778328,41.1278585066099,15.6816122976683,0.252721946209098,3662.7671448333,4522.00607631495,9.33855210729745,26.804040433514,42.42755764683,2704.73136199471,75.0652787739568,120.411869332328,0.331693044874029,80.1458432054212,49.5380935855092,2634.06424874343,24.3996926369747,49.6283548590349,3102.04877090681,22.8015866794417,65.7415339849381,230.371151240519,341.508891567324,94.5911112027416,77.0822545472128,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.23,36.7456390863948,39.4418647819983,49.204731212099,41.1209668482139,15.6045496795303,0.248905679195548,3625.7772595031,4526.72556827357,9.29789806791451,26.9056392804786,42.4572331913207,2705.30073771655,74.6113147206755,120.399863867157,0.331421608581329,80.1055660991722,49.2430210995592,2633.73878252647,25.1404387387496,49.9872315514837,3102.43343705918,23.3560571404212,65.7459491186065,230.055376566417,341.525535789438,94.6075871982719,77.3893151143354,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.24,35.4106974794147,37.157886260423,42.1366999976581,41.1222647236914,15.8750027215437,0.252704983776237,3671.76594320366,4479.82876537135,9.4053609032264,26.9577772296331,42.4999668779923,2705.43625068953,74.5488520764169,120.408918869763,0.327372669171464,80.1711623173612,49.5702942082186,2633.93421719168,23.7744591766351,49.3586605070862,3102.91505745629,22.7136693547863,65.7328094788708,230.576278191894,341.329149542273,94.5817483639266,77.4969171785513,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.25,42.8528671826021,40.2081485364351,45.9619659847606,41.1268502537361,13.921885112261,0.249754569881584,3654.72094694207,4531.79076144984,9.45395027586129,27.0111109896266,42.8051598598077,2705.18524953823,74.8926475052341,120.394793538985,0.366999483791825,80.1536844562801,50.4514802362748,2633.42668443385,24.4225877715801,48.480561772242,3102.41785861038,23.0987799364135,65.7305744106224,229.616664655416,341.726205353932,94.5955420526311,77.2551437729791,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0178655246452238,0.835702245232073,0.0985769118021988,53.7239797556671,43.8280209823972,0
0.26,37.8608104935821,37.1928618292801,44.778336357274,41.1670531613168,17.924040510353,0.252017860477592,3669.33368173668,4510.36306617548,9.2923950571647,27.0119428395108,42.2907942510556,2704.95366298976,75.3221084997107,120.411069020785,0.341527025715828,80.152801649197,48.5101005276674,2633.27720762711,26.9286618725539,49.5190036866613,3102.39960130991,22.6050427828808,65.7440118620269,231.443462308154,341.515217362338,94.5949699360586,77.244915206396,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.27,29.152220979164,39.5685559799455,45.8793436784566,41.1215708807901,24.4306327918515,0.251233174579765,3658.74854341576,4510.01921127131,9.36333826967385,26.7951079988013,42.4388284961673,2704.75974492543,74.2949981659374,120.409063821698,0.290131128994928,80.1099974482172,51.9804259896488,2634.13795845128,24.9541641543196,49.6327027387194,3102.07536451471,22.0323645672213,65.7473628491693,228.973296351463,341.647953934708,94.597985597755,77.1595261971499,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.28,40.5732378466345,36.8251408610573,50.3106811869095,41.1324926421291,16.5883230084405,0.249681359165336,3667.27975336144,4506.57371757319,9.34842981287148,27.0123578875103,42.5164270073591,2704.88469268244,74.9548388740296,120.391614480443,0.336045867042964,80.0667174689609,49.474478252472,2632.88992405583,23.9183929957198,50.2335053552993,3101.86116481867,22.0515313445367,65.7327619708033,230.121801713143,341.52063774505,94.6065492669177,76.9877712892833,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.29,38.3487835232623,32.6297276095985,42.1525632553747,41.0825019222609,13.7914345871323,0.252893426197196,3648.74161211083,4515.60913512995,9.32862900682595,26.9686752805522,42.3332322261862,2704.08619825802,74.9894080647738,120.398387673256,0.290327528314642,80.0491394152772,51.2621203989352,2632.78866054604,24.8954965843276,49.9776489618082,3101.54203489197,23.005372568203,65.7350176643027,228.189006483411,341.710831019914,94.6137640124289,76.8019354072903,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.3,37.0740817950723,34.1732146867285,44.1266994716607,41.1145409086543,23.4474614160183,0.251443470066215,3676.53209558556,4552.80901572993,9.34358266779092,26.9112173922781,42.2180652904576,2704.31986931302,73.9149509997029,120.401995474214,0.300776430105676,79.9908240855591,49.6771751737582,2632.78815095286,24.2791670840388,48.8571826217838,3100.89283090269,22.911576833275,65.7474838181205,229.596514087895,341.212695788264,94.5867499886203,77.3053919474883,31.9598691602126,8.86098555822305,26.3964366999973,7.05245636405088,18.8305562056486,1.67280077441162,33.0653125457756,13.9102828746357,24.4747712973622,1.23844490166879,18.4630010741604,2.30439843613471,4.85528848009918,2.32688504155603,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.31,42.4785157505706,34.877744203648,47.2842632962646,41.1150758633508,17.9778305470367,0.250342857425834,3654.37977853844,4557.66981361201,9.30257762857583,26.7630164339314,42.211723828568,2704.71882858234,75.6907907931219,120.384692279306,0.329222248911081,80.0077500927949,48.6271072928606,2633.02697948174,24.0966217964585,49.2302577230988,3101.32530800197,22.5038514015683,65.7091769646358,231.527499462752,341.336704209025,94.5820109015335,77.2372068432476,32.1066251146708,8.74428240642843,26.2841557240633,6.82483840229587,18.8785885755327,1.67537398065668,32.9315686644981,13.8828403710066,23.9739416539415,1.22822704063421,18.6719106461766,2.26744463785012,4.82753964995831,2.31284914448136,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.32,35.3003249223329,39.5576378575263,50.5456109135658,41.1097512556188,15.5367953452226,0.251453333728935,3663.52584520409,4510.06608245661,9.33184842058327,27.2005232512122,42.2385026872595,2704.44606383556,75.0609853552675,120.381798102481,0.338436106721471,80.0193851070847,50.63914157216,2633.21654196,25.462764032421,49.3942270680156,3101.41790670146,23.3410489743839,65.7066165504135,230.590517556467,341.636244802104,94.5868079010104,77.2639829414059,32.1066251146708,8.74428240642843,26.2841557240633,6.82483840229587,18.8785885755327,1.67537398065668,32.9315686644981,13.8828403710066,23.9739416539415,1.22822704063421,18.6719106461766,2.26744463785012,4.82753964995831,2.31284914448136,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.33,40.1535927302422,35.2847094571928,47.7736826311272,41.0481796384136,20.9037958883774,0.250321604602958,3663.91929308007,4538.69417999079,9.27816838213113,26.6951257083436,42.4160373471151,2704.71869565485,75.0639852251038,120.382743360616,0.319307504881899,80.0559703226915,51.6796880582313,2633.29002638888,24.7447628034543,50.565498093586,3101.62397121567,22.5641818398327,65.7113456008838,229.484034591474,341.50731882092,94.6084356613259,77.429673436635,32.1066251146708,8.74428240642843,26.2841557240633,6.82483840229587,18.8785885755327,1.67537398065668,32.9315686644981,13.8828403710066,23.9739416539415,1.22822704063421,18.6719106461766,2.26744463785012,4.82753964995831,2.31284914448136,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
0.34,41.0032091101984,39.9181237178032,47.8440606928866,41.0923108557319,13.9189655968476,0.249530157893325,3614.62906864712,4534.63500342658,9.34922657498028,26.8789923694973,42.640439493765,2704.55276517437,74.7149510981964,120.395528258498,0.33111822818236,80.0451701686046,47.3614390327869,2633.57302979689,25.6991984545028,50.0596258288005,3101.4891777956,21.9562923355903,65.702554062631,230.423870068725,341.387400468006,94.6125642162394,77.3557320121228,32.1066251146708,8.74428240642843,26.2841557240633,6.82483840229587,18.8785885755327,1.67537398065668,32.9315686644981,13.8828403710066,23.9739416539415,1.22822704063421,18.6719106461766,2.26744463785012,4.82753964995831,2.31284914448136,0.0219667190865423,0.830762821730582,0.104453819210436,53.7925169462236,44.1900984122878,0
